date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,new_death,pnew_death
11/21/2020,Georgia,446804,402435,44369,6213,3185,9179,37,4
11/22/2020,Georgia,449132,404411,44721,2328,352,9198,19,16
11/23/2020,Georgia,451056,406220,44836,1924,115,9215,17,0
01/22/2020,Wisconsin,0,,,0,,0,0,
01/23/2020,Wisconsin,0,,,0,,0,0,
01/24/2020,Wisconsin,0,,,0,,0,0,
01/25/2020,Wisconsin,0,,,0,,0,0,
01/26/2020,Wisconsin,0,,,0,,0,0,
01/27/2020,Wisconsin,0,,,0,,0,0,
01/28/2020,Wisconsin,0,,,0,,0,0,
01/29/2020,Wisconsin,0,,,0,,0,0,
01/30/2020,Wisconsin,0,,,0,,0,0,
01/31/2020,Wisconsin,0,,,0,,0,0,
02/01/2020,Wisconsin,0,,,0,,0,0,
02/02/2020,Wisconsin,0,,,0,,0,0,
02/03/2020,Wisconsin,0,,,0,,0,0,
02/04/2020,Wisconsin,0,,,0,,0,0,
02/05/2020,Wisconsin,0,,,0,,0,0,
02/06/2020,Wisconsin,0,,,0,,0,0,
02/07/2020,Wisconsin,0,,,0,,0,0,
02/08/2020,Wisconsin,0,,,0,,0,0,
02/09/2020,Wisconsin,0,,,0,,0,0,
02/10/2020,Wisconsin,0,,,0,,0,0,
02/11/2020,Wisconsin,0,,,0,,0,0,
02/12/2020,Wisconsin,0,,,0,,0,0,
02/13/2020,Wisconsin,0,,,0,,0,0,
02/14/2020,Wisconsin,0,,,0,,0,0,
02/15/2020,Wisconsin,0,,,0,,0,0,
02/16/2020,Wisconsin,0,,,0,,0,0,
02/17/2020,Wisconsin,0,,,0,,0,0,
02/18/2020,Wisconsin,0,,,0,,0,0,
02/19/2020,Wisconsin,0,,,0,,0,0,
02/20/2020,Wisconsin,0,,,0,,0,0,
02/21/2020,Wisconsin,0,,,0,,0,0,
02/22/2020,Wisconsin,0,,,0,,0,0,
02/23/2020,Wisconsin,0,,,0,,0,0,
02/24/2020,Wisconsin,0,,,0,,0,0,
02/25/2020,Wisconsin,0,,,0,,0,0,
02/26/2020,Wisconsin,0,,,0,,0,0,
02/27/2020,Wisconsin,0,,,0,,0,0,
02/28/2020,Wisconsin,0,,,0,,0,0,
02/29/2020,Wisconsin,0,,,0,,0,0,
03/01/2020,Wisconsin,0,,,0,,0,0,
03/02/2020,Wisconsin,0,,,0,,0,0,
03/03/2020,Wisconsin,1,,,1,,0,0,
03/04/2020,Wisconsin,1,,,0,,0,0,
03/05/2020,Wisconsin,1,,,0,,0,0,
03/06/2020,Wisconsin,1,,,0,,0,0,
03/07/2020,Wisconsin,1,,,0,,0,0,
03/08/2020,Wisconsin,1,,,0,,0,0,
03/09/2020,Wisconsin,1,,,0,,0,0,
03/10/2020,Wisconsin,3,,,2,,0,0,
03/11/2020,Wisconsin,5,,,2,,0,0,
03/12/2020,Wisconsin,8,,,3,,0,0,
03/13/2020,Wisconsin,9,,,1,,0,0,
03/14/2020,Wisconsin,19,,,10,,0,0,
03/15/2020,Wisconsin,27,,,8,,0,0,
03/16/2020,Wisconsin,53,,,26,,0,0,
03/17/2020,Wisconsin,88,,,35,,0,0,
03/18/2020,Wisconsin,106,,,18,,0,0,
03/19/2020,Wisconsin,155,,,49,,0,0,
03/20/2020,Wisconsin,206,,,51,,3,3,
03/21/2020,Wisconsin,281,,,75,,4,1,
03/22/2020,Wisconsin,381,,,100,,4,0,
03/23/2020,Wisconsin,416,,,35,,5,1,
03/24/2020,Wisconsin,457,,,41,,5,0,
03/25/2020,Wisconsin,585,,,128,,6,1,
03/26/2020,Wisconsin,707,,,122,,8,2,
03/27/2020,Wisconsin,842,,,135,,13,5,
03/28/2020,Wisconsin,989,,,147,,13,0,
03/29/2020,Wisconsin,989,,,0,,13,0,
03/30/2020,Wisconsin,1221,,,232,,14,1,
03/31/2020,Wisconsin,1351,,,130,,16,2,
04/01/2020,Wisconsin,1550,,,199,,24,8,
04/02/2020,Wisconsin,1730,,,180,,31,7,
04/03/2020,Wisconsin,1916,,,186,,37,6,
04/04/2020,Wisconsin,2112,,,196,,56,19,
04/05/2020,Wisconsin,2267,,,155,,68,12,
04/06/2020,Wisconsin,2440,,,173,,77,9,
04/07/2020,Wisconsin,2578,,,138,,92,15,
04/08/2020,Wisconsin,2756,,,178,,99,7,
04/09/2020,Wisconsin,2885,,,129,,111,12,
04/10/2020,Wisconsin,3068,,,183,,128,17,
04/11/2020,Wisconsin,3221,,,153,,137,9,
04/12/2020,Wisconsin,3341,,,120,,144,7,
04/13/2020,Wisconsin,3428,,,87,,154,10,
04/14/2020,Wisconsin,3555,,,127,,170,16,
04/15/2020,Wisconsin,3721,,,166,,182,12,
04/16/2020,Wisconsin,3875,,,154,,197,15,
04/17/2020,Wisconsin,4045,,,170,,205,8,
04/18/2020,Wisconsin,4199,,,154,,211,6,
04/19/2020,Wisconsin,4346,4346,0,147,0,220,9,0
04/20/2020,Wisconsin,4499,4499,0,153,0,230,10,0
04/21/2020,Wisconsin,4620,4620,0,121,0,242,12,0
04/22/2020,Wisconsin,4845,4845,0,225,0,246,4,0
04/23/2020,Wisconsin,5052,5052,0,207,0,257,11,0
04/24/2020,Wisconsin,5356,5356,0,304,0,262,5,0
04/25/2020,Wisconsin,5687,5687,0,331,0,266,4,0
04/26/2020,Wisconsin,5911,5911,0,224,0,272,6,0
04/27/2020,Wisconsin,6081,6081,0,170,0,281,9,0
04/28/2020,Wisconsin,6289,6289,0,208,0,300,19,0
04/29/2020,Wisconsin,6520,6520,0,231,0,308,8,0
04/30/2020,Wisconsin,6854,6854,0,334,0,316,8,0
05/01/2020,Wisconsin,7314,7314,0,460,0,327,11,0
05/02/2020,Wisconsin,7660,7660,0,346,0,334,7,0
05/03/2020,Wisconsin,7964,7964,0,304,0,339,5,0
05/04/2020,Wisconsin,8236,8236,0,272,0,340,1,0
05/05/2020,Wisconsin,8566,8566,0,330,0,353,13,0
05/06/2020,Wisconsin,8901,8901,0,335,0,362,9,0
05/07/2020,Wisconsin,9215,9215,0,314,0,374,12,0
05/08/2020,Wisconsin,9590,9590,0,375,0,384,10,0
05/09/2020,Wisconsin,9939,9939,0,349,0,398,14,0
05/10/2020,Wisconsin,10219,10219,0,280,0,400,2,0
05/11/2020,Wisconsin,10418,10418,0,199,0,409,9,0
05/12/2020,Wisconsin,10611,10611,0,193,0,418,9,0
05/13/2020,Wisconsin,10902,10902,0,291,0,421,3,0
05/14/2020,Wisconsin,11275,11275,0,373,0,434,13,0
05/15/2020,Wisconsin,11685,11685,0,410,0,445,11,0
05/16/2020,Wisconsin,12187,12187,0,502,0,453,8,0
05/17/2020,Wisconsin,12543,12543,0,356,0,453,0,0
05/18/2020,Wisconsin,12687,12687,0,144,0,459,6,0
05/19/2020,Wisconsin,12885,12885,0,198,0,467,8,0
05/20/2020,Wisconsin,13431,13431,0,546,0,481,14,0
05/21/2020,Wisconsin,13885,13885,0,454,0,487,6,0
05/22/2020,Wisconsin,14396,14396,0,511,0,496,9,0
05/23/2020,Wisconsin,14877,14877,0,481,0,507,11,0
05/24/2020,Wisconsin,15277,15277,0,400,0,510,3,0
05/25/2020,Wisconsin,15584,15584,0,307,0,514,4,0
05/26/2020,Wisconsin,15863,15863,0,279,0,517,3,0
05/27/2020,Wisconsin,16462,16462,0,599,0,539,22,0
05/28/2020,Wisconsin,16974,16974,0,512,0,550,11,0
05/29/2020,Wisconsin,17707,17707,0,733,0,568,18,0
05/30/2020,Wisconsin,18230,18230,0,523,0,588,20,0
05/31/2020,Wisconsin,18403,18403,0,173,0,592,4,0
06/01/2020,Wisconsin,18543,18543,0,140,0,595,3,0
06/02/2020,Wisconsin,18917,18917,0,374,0,607,12,0
06/03/2020,Wisconsin,19400,19400,0,483,0,616,9,0
06/04/2020,Wisconsin,19892,19892,0,492,0,626,10,0
06/05/2020,Wisconsin,20249,20249,0,357,0,633,7,0
06/06/2020,Wisconsin,20571,20571,0,322,0,645,12,0
06/07/2020,Wisconsin,20835,20835,0,264,0,647,2,0
06/08/2020,Wisconsin,21038,21038,0,203,0,646,-1,0
06/09/2020,Wisconsin,21308,21308,0,270,0,661,15,0
06/10/2020,Wisconsin,21593,21593,0,285,0,671,10,0
06/11/2020,Wisconsin,21926,21926,0,333,0,682,11,0
06/12/2020,Wisconsin,24722,22246,2476,2796,2476,695,13,6
06/13/2020,Wisconsin,25031,22518,2513,309,37,697,2,0
06/14/2020,Wisconsin,25295,22758,2537,264,24,698,1,0
06/15/2020,Wisconsin,25480,22932,2548,185,11,700,2,0
06/16/2020,Wisconsin,25789,23198,2591,309,43,709,9,0
06/17/2020,Wisconsin,26079,23454,2625,290,34,718,9,0
06/18/2020,Wisconsin,26542,23876,2666,463,41,725,7,0
06/19/2020,Wisconsin,26852,24154,2698,310,32,736,11,0
06/20/2020,Wisconsin,27294,24539,2755,442,57,751,15,1
06/21/2020,Wisconsin,27587,24819,2768,293,13,751,0,0
06/22/2020,Wisconsin,27838,25068,2770,251,2,751,0,-1
06/23/2020,Wisconsin,28127,25331,2796,289,26,757,6,1
06/24/2020,Wisconsin,28593,25763,2830,466,34,764,7,0
06/25/2020,Wisconsin,29105,26227,2878,512,48,773,9,0
06/26/2020,Wisconsin,29668,26747,2921,563,43,773,0,0
06/27/2020,Wisconsin,30227,27286,2941,559,20,784,11,0
06/28/2020,Wisconsin,30707,27743,2964,480,23,784,0,0
06/29/2020,Wisconsin,31033,28058,2975,326,11,784,0,0
06/30/2020,Wisconsin,31662,28659,3003,629,28,791,7,0
07/01/2020,Wisconsin,32225,29199,3026,563,23,793,2,0
07/02/2020,Wisconsin,32809,29738,3071,584,45,800,7,0
07/03/2020,Wisconsin,33431,30317,3114,622,43,803,3,0
07/04/2020,Wisconsin,34207,31055,3152,776,38,803,0,0
07/05/2020,Wisconsin,34740,31577,3163,533,11,803,0,0
07/06/2020,Wisconsin,35230,32061,3169,490,6,803,0,0
07/07/2020,Wisconsin,35765,32556,3209,535,40,812,9,0
07/08/2020,Wisconsin,36410,33154,3256,645,47,814,2,0
07/09/2020,Wisconsin,37210,33908,3302,800,46,816,2,0
07/10/2020,Wisconsin,38099,34753,3346,889,44,821,5,0
07/11/2020,Wisconsin,39080,35679,3401,981,55,828,7,0
07/12/2020,Wisconsin,39877,36448,3429,797,28,820,-8,-7
07/13/2020,Wisconsin,40382,36942,3440,505,11,827,7,7
07/14/2020,Wisconsin,41349,37906,3443,967,3,833,6,0
07/15/2020,Wisconsin,42197,38727,3470,848,27,834,1,0
07/16/2020,Wisconsin,43139,39627,3512,942,42,838,4,0
07/17/2020,Wisconsin,44068,40507,3561,929,49,840,2,0
07/18/2020,Wisconsin,45099,41485,3614,1031,53,850,10,0
07/19/2020,Wisconsin,45948,42315,3633,849,19,851,1,0
07/20/2020,Wisconsin,46675,43018,3657,727,24,853,2,0
07/21/2020,Wisconsin,47836,44135,3701,1161,44,866,13,0
07/22/2020,Wisconsin,48583,44847,3736,747,35,872,6,0
07/23/2020,Wisconsin,49669,45899,3770,1086,34,885,13,0
07/24/2020,Wisconsin,50727,46917,3810,1058,40,885,0,0
07/25/2020,Wisconsin,51715,47870,3845,988,35,898,13,0
07/26/2020,Wisconsin,52680,48827,3853,965,8,899,1,0
07/27/2020,Wisconsin,53281,49417,3864,601,11,900,1,0
07/28/2020,Wisconsin,54064,50179,3885,783,21,913,13,0
07/29/2020,Wisconsin,54988,51049,3939,924,54,918,5,0
07/30/2020,Wisconsin,56079,52108,3971,1091,32,926,8,0
07/31/2020,Wisconsin,56934,52940,3994,855,23,941,15,0
08/01/2020,Wisconsin,58058,54002,4056,1124,62,954,13,0
08/02/2020,Wisconsin,58990,54924,4066,932,10,955,1,0
08/03/2020,Wisconsin,59401,55328,4073,411,7,956,1,0
08/04/2020,Wisconsin,60171,56056,4115,770,42,968,12,0
08/05/2020,Wisconsin,61110,56940,4170,939,55,977,9,0
08/06/2020,Wisconsin,61985,57779,4206,875,36,985,8,0
08/07/2020,Wisconsin,63028,58768,4260,1043,54,997,12,0
08/08/2020,Wisconsin,64213,59933,4280,1185,20,1003,6,0
08/09/2020,Wisconsin,64835,60554,4281,622,1,1005,2,0
08/10/2020,Wisconsin,65356,61061,4295,521,14,1005,0,0
08/11/2020,Wisconsin,66123,61785,4338,767,43,1013,8,0
08/12/2020,Wisconsin,66654,62263,4391,531,53,1018,5,0
08/13/2020,Wisconsin,67622,63206,4416,968,25,1025,7,0
08/14/2020,Wisconsin,68681,64227,4454,1059,38,1032,7,0
08/15/2020,Wisconsin,69547,65056,4491,866,37,1045,13,0
08/16/2020,Wisconsin,70246,65741,4505,699,14,1046,1,0
08/17/2020,Wisconsin,70715,66196,4519,469,14,1046,0,0
08/18/2020,Wisconsin,71424,66830,4594,709,75,1059,13,0
08/19/2020,Wisconsin,72134,67493,4641,710,47,1067,8,0
08/20/2020,Wisconsin,72893,68223,4670,759,29,1074,7,0
08/21/2020,Wisconsin,73751,69059,4692,858,22,1075,1,0
08/22/2020,Wisconsin,74726,70009,4717,975,25,1089,14,1
08/23/2020,Wisconsin,75205,70462,4743,479,26,1089,0,0
08/24/2020,Wisconsin,75619,70854,4765,414,22,1089,0,0
08/25/2020,Wisconsin,76306,71492,4814,687,49,1102,13,0
08/26/2020,Wisconsin,77092,72260,4832,786,18,1108,6,0
08/27/2020,Wisconsin,78004,73138,4866,912,34,1119,11,0
08/28/2020,Wisconsin,78868,73981,4887,864,21,1121,2,0
08/29/2020,Wisconsin,79730,74800,4930,862,43,1127,6,0
08/30/2020,Wisconsin,80300,75337,4963,570,33,1130,3,0
08/31/2020,Wisconsin,80568,75603,4965,268,2,1130,0,0
09/01/2020,Wisconsin,81604,76584,5020,1036,55,1139,9,1
09/02/2020,Wisconsin,82182,77129,5053,578,33,1150,11,-1
09/03/2020,Wisconsin,82922,77856,5066,740,13,1154,4,0
09/04/2020,Wisconsin,84464,79354,5110,1542,44,1161,7,0
09/05/2020,Wisconsin,85463,80300,5163,999,53,1176,15,0
09/06/2020,Wisconsin,86353,81193,5160,890,-3,1176,0,0
09/07/2020,Wisconsin,86928,81760,5168,575,8,1176,0,0
09/08/2020,Wisconsin,87677,82477,5200,749,32,1176,0,0
09/09/2020,Wisconsin,88590,83334,5256,913,56,1191,15,0
09/10/2020,Wisconsin,90182,84881,5301,1592,45,1201,10,0
09/11/2020,Wisconsin,91625,86250,5375,1443,74,1205,4,0
09/12/2020,Wisconsin,93055,87603,5452,1430,77,1217,12,0
09/13/2020,Wisconsin,94679,89185,5494,1624,42,1218,1,0
09/14/2020,Wisconsin,95497,89956,5541,818,47,1218,0,0
09/15/2020,Wisconsin,96938,91304,5634,1441,93,1229,11,1
09/16/2020,Wisconsin,98440,92712,5728,1502,94,1237,8,0
09/17/2020,Wisconsin,100574,94746,5828,2134,100,1239,2,-1
09/18/2020,Wisconsin,103154,97279,5875,2580,47,1246,7,0
09/19/2020,Wisconsin,105557,99562,5995,2403,120,1249,3,0
09/20/2020,Wisconsin,107292,101227,6065,1735,70,1250,1,0
09/21/2020,Wisconsin,108588,102498,6090,1296,25,1252,2,0
09/22/2020,Wisconsin,110327,104170,6157,1739,67,1259,7,0
09/23/2020,Wisconsin,112222,105932,6290,1895,133,1268,9,1
09/24/2020,Wisconsin,114700,108324,6376,2478,86,1275,7,1
09/25/2020,Wisconsin,117329,110828,6501,2629,125,1284,9,0
09/26/2020,Wisconsin,120231,113645,6586,2902,85,1291,7,0
09/27/2020,Wisconsin,122478,115862,6616,2247,30,1291,0,0
09/28/2020,Wisconsin,124217,117588,6629,1739,13,1293,2,0
09/29/2020,Wisconsin,126664,119955,6709,2447,80,1310,17,0
09/30/2020,Wisconsin,129123,122274,6849,2459,140,1337,27,0
10/01/2020,Wisconsin,132123,125161,6962,3000,113,1358,21,0
10/02/2020,Wisconsin,134948,127906,7042,2825,80,1363,5,0
10/03/2020,Wisconsin,138002,130798,7204,3054,162,1383,20,1
10/04/2020,Wisconsin,139928,132663,7265,1926,61,1388,5,0
10/05/2020,Wisconsin,141655,134359,7296,1727,31,1392,4,0
10/06/2020,Wisconsin,143730,136379,7351,2075,55,1410,18,0
10/07/2020,Wisconsin,146193,138698,7495,2463,144,1426,16,0
10/08/2020,Wisconsin,149467,141830,7637,3274,142,1435,9,0
10/09/2020,Wisconsin,152631,144818,7813,3164,176,1451,16,0
10/10/2020,Wisconsin,155602,147560,8042,2971,229,1468,17,-1
10/11/2020,Wisconsin,158315,150236,8079,2713,37,1475,7,0
10/12/2020,Wisconsin,160331,152192,8139,2016,60,1484,9,0
10/13/2020,Wisconsin,163759,155471,8288,3428,149,1518,34,0
10/14/2020,Wisconsin,167082,158578,8504,3323,216,1547,29,1
10/15/2020,Wisconsin,171122,162325,8797,4040,293,1565,18,1
10/16/2020,Wisconsin,175227,166186,9041,4105,244,1588,23,2
10/17/2020,Wisconsin,175227,166186,9041,0,0,1588,0,0
10/18/2020,Wisconsin,175227,166186,9041,0,0,1588,0,0
10/19/2020,Wisconsin,183142,173891,9251,7915,210,1617,29,3
10/20/2020,Wisconsin,187828,178482,9346,4686,95,1652,35,2
10/21/2020,Wisconsin,192191,182687,9504,4363,158,1702,50,2
10/22/2020,Wisconsin,195823,186100,9723,3632,219,1725,23,1
10/23/2020,Wisconsin,200466,190478,9988,4643,265,1774,49,7
10/24/2020,Wisconsin,205139,194540,10599,4673,611,1803,29,4
10/25/2020,Wisconsin,208917,198166,10751,3778,152,1813,10,2
10/26/2020,Wisconsin,211928,201049,10879,3011,128,1824,11,1
10/27/2020,Wisconsin,217429,206311,11118,5501,239,1895,71,7
10/28/2020,Wisconsin,221559,210126,11433,4130,315,1943,48,3
10/29/2020,Wisconsin,226705,214996,11709,5146,276,2003,60,9
10/30/2020,Wisconsin,232062,220092,11970,5357,261,2029,26,2
10/31/2020,Wisconsin,237870,225370,12500,5808,530,2092,63,4
11/01/2020,Wisconsin,241423,228863,12560,3553,60,2110,18,2
11/02/2020,Wisconsin,244928,232296,12632,3505,72,2113,3,0
11/03/2020,Wisconsin,251032,238067,12965,6104,333,2171,58,6
11/04/2020,Wisconsin,257287,244002,13285,6255,320,2229,58,4
11/05/2020,Wisconsin,263571,249924,13647,6284,362,2269,40,2
11/06/2020,Wisconsin,269982,256065,13917,6411,270,2333,64,2
11/07/2020,Wisconsin,277503,263130,14373,7521,456,2381,48,3
11/08/2020,Wisconsin,281910,267410,14500,4407,127,2392,11,0
11/09/2020,Wisconsin,286380,271770,14610,4470,110,2410,18,1
11/10/2020,Wisconsin,293812,278843,14969,7432,359,2482,72,6
11/11/2020,Wisconsin,301349,285891,15458,7537,489,2554,72,10
11/12/2020,Wisconsin,309572,293388,16184,8223,726,2621,67,9
11/13/2020,Wisconsin,318023,301165,16858,8451,674,2683,62,4
11/14/2020,Wisconsin,323604,306311,17293,5581,435,2739,56,4
11/15/2020,Wisconsin,329924,312369,17555,6320,262,2751,12,0
11/16/2020,Wisconsin,334562,316758,17804,4638,249,2764,13,1
11/17/2020,Wisconsin,342155,323848,18307,7593,503,2867,103,11
11/18/2020,Wisconsin,350665,331837,18828,8510,521,2925,58,6
11/19/2020,Wisconsin,358113,338472,19641,7448,813,3010,85,2
11/20/2020,Wisconsin,365190,344945,20245,7077,604,3091,81,3
11/21/2020,Wisconsin,372219,351169,21050,7029,805,3143,52,1
11/22/2020,Wisconsin,376238,354676,21562,4019,512,3150,7,7
11/23/2020,Wisconsin,379693,357771,21922,3455,360,3158,8,2
01/22/2020,Illinois,0,,,0,,0,0,
01/23/2020,Illinois,0,,,0,,0,0,
01/24/2020,Illinois,1,,,1,,0,0,
01/25/2020,Illinois,1,,,0,,0,0,
01/26/2020,Illinois,1,,,0,,0,0,
01/27/2020,Illinois,1,,,0,,0,0,
01/28/2020,Illinois,1,,,0,,0,0,
01/29/2020,Illinois,1,,,0,,0,0,
01/30/2020,Illinois,1,,,0,,0,0,
01/31/2020,Illinois,2,,,1,,0,0,
02/01/2020,Illinois,2,,,0,,0,0,
02/02/2020,Illinois,2,,,0,,0,0,
02/03/2020,Illinois,2,,,0,,0,0,
02/04/2020,Illinois,2,,,0,,0,0,
02/05/2020,Illinois,2,,,0,,0,0,
02/06/2020,Illinois,2,,,0,,0,0,
02/07/2020,Illinois,2,,,0,,0,0,
02/08/2020,Illinois,2,,,0,,0,0,
02/09/2020,Illinois,2,,,0,,0,0,
02/10/2020,Illinois,2,,,0,,0,0,
02/11/2020,Illinois,2,,,0,,0,0,
02/12/2020,Illinois,2,,,0,,0,0,
02/13/2020,Illinois,2,,,0,,0,0,
02/14/2020,Illinois,2,,,0,,0,0,
02/15/2020,Illinois,2,,,0,,0,0,
02/16/2020,Illinois,2,,,0,,0,0,
02/17/2020,Illinois,2,,,0,,0,0,
02/18/2020,Illinois,2,,,0,,0,0,
02/19/2020,Illinois,2,,,0,,0,0,
02/20/2020,Illinois,2,,,0,,0,0,
02/21/2020,Illinois,2,,,0,,0,0,
02/22/2020,Illinois,2,,,0,,0,0,
02/23/2020,Illinois,2,,,0,,0,0,
02/24/2020,Illinois,2,,,0,,0,0,
02/25/2020,Illinois,2,,,0,,0,0,
02/26/2020,Illinois,2,,,0,,0,0,
02/27/2020,Illinois,2,,,0,,0,0,
02/28/2020,Illinois,2,,,0,,0,0,
02/29/2020,Illinois,2,,,0,,0,0,
03/01/2020,Illinois,3,,,1,,0,0,
03/02/2020,Illinois,4,,,1,,0,0,
03/03/2020,Illinois,4,,,0,,0,0,
03/04/2020,Illinois,4,,,0,,0,0,
03/05/2020,Illinois,5,,,1,,0,0,
03/06/2020,Illinois,6,,,1,,0,0,
03/07/2020,Illinois,6,,,0,,0,0,
03/08/2020,Illinois,7,,,1,,0,0,
03/09/2020,Illinois,11,,,4,,0,0,
03/10/2020,Illinois,19,,,8,,0,0,
03/11/2020,Illinois,27,,,8,,0,0,
03/12/2020,Illinois,32,,,5,,0,0,
03/13/2020,Illinois,32,,,0,,0,0,
03/14/2020,Illinois,32,,,0,,0,0,
03/15/2020,Illinois,93,,,61,,0,0,
03/16/2020,Illinois,105,,,12,,0,0,
03/17/2020,Illinois,160,,,55,,1,1,
03/18/2020,Illinois,288,,,128,,1,0,
03/19/2020,Illinois,422,,,134,,4,3,
03/20/2020,Illinois,585,,,163,,5,1,
03/21/2020,Illinois,753,,,168,,6,1,
03/22/2020,Illinois,1049,,,296,,9,3,
03/23/2020,Illinois,1285,,,236,,12,3,
03/24/2020,Illinois,1535,,,250,,16,4,
03/25/2020,Illinois,1865,,,330,,19,3,
03/26/2020,Illinois,2538,,,673,,26,7,
03/27/2020,Illinois,3026,,,488,,34,8,
03/28/2020,Illinois,3491,,,465,,47,13,
03/29/2020,Illinois,4596,,,1105,,65,18,
03/30/2020,Illinois,5057,,,461,,73,8,
03/31/2020,Illinois,5994,,,937,,99,26,
04/01/2020,Illinois,6980,,,986,,141,42,
04/02/2020,Illinois,7695,,,715,,157,16,
04/03/2020,Illinois,8904,,,1209,,210,53,
04/04/2020,Illinois,10357,,,1453,,243,33,
04/05/2020,Illinois,11256,,,899,,274,31,
04/06/2020,Illinois,12262,,,1006,,307,33,
04/07/2020,Illinois,13549,,,1287,,380,73,
04/08/2020,Illinois,15078,,,1529,,462,82,
04/09/2020,Illinois,16422,,,1344,,528,66,
04/10/2020,Illinois,17887,,,1465,,596,68,
04/11/2020,Illinois,19180,,,1293,,677,81,
04/12/2020,Illinois,20852,,,1672,,720,43,
04/13/2020,Illinois,22025,,,1173,,794,74,
04/14/2020,Illinois,23247,,,1222,,868,74,
04/15/2020,Illinois,24593,,,1346,,948,80,
04/16/2020,Illinois,25733,,,1140,,1072,124,
04/17/2020,Illinois,27575,,,1842,,1134,62,
04/18/2020,Illinois,29160,,,1585,,1259,125,
04/19/2020,Illinois,30357,30357,0,1197,0,1290,31,0
04/20/2020,Illinois,31508,31508,0,1151,0,1349,59,0
04/21/2020,Illinois,33059,33059,0,1551,0,1468,119,0
04/22/2020,Illinois,35108,35108,0,2049,0,1565,97,0
04/23/2020,Illinois,36934,36934,0,1826,0,1688,123,0
04/24/2020,Illinois,39658,39658,0,2724,0,1795,107,0
04/25/2020,Illinois,41777,41777,0,2119,0,1874,79,0
04/26/2020,Illinois,43903,43903,0,2126,0,1933,59,0
04/27/2020,Illinois,45883,45883,0,1980,0,1983,50,0
04/28/2020,Illinois,48102,48102,0,2219,0,2125,142,0
04/29/2020,Illinois,50355,50355,0,2253,0,2215,90,0
04/30/2020,Illinois,52918,52918,0,2563,0,2355,140,0
05/01/2020,Illinois,56055,56055,0,3137,0,2457,102,0
05/02/2020,Illinois,58505,58505,0,2450,0,2559,102,0
05/03/2020,Illinois,61449,61449,0,2944,0,2618,59,0
05/04/2020,Illinois,63840,63840,0,2391,0,2662,44,0
05/05/2020,Illinois,65962,65962,0,2122,0,2838,176,0
05/06/2020,Illinois,68232,68232,0,2270,0,2974,136,0
05/07/2020,Illinois,70873,70873,0,2641,0,3111,137,0
05/08/2020,Illinois,73760,73760,0,2887,0,3241,130,0
05/09/2020,Illinois,76085,76085,0,2325,0,3349,108,0
05/10/2020,Illinois,77741,77741,0,1656,0,3406,57,0
05/11/2020,Illinois,79007,79007,0,1266,0,3459,53,0
05/12/2020,Illinois,83021,83021,0,4014,0,3601,142,0
05/13/2020,Illinois,84698,84698,0,1677,0,3792,191,0
05/14/2020,Illinois,87937,87937,0,3239,0,3928,136,0
05/15/2020,Illinois,90369,90369,0,2432,0,4058,130,0
05/16/2020,Illinois,92457,92457,0,2088,0,4129,71,0
05/17/2020,Illinois,94191,94191,0,1734,0,4177,48,0
05/18/2020,Illinois,96485,96485,0,2294,0,4234,57,0
05/19/2020,Illinois,98030,98030,0,1545,0,4379,145,0
05/20/2020,Illinois,100418,100418,0,2388,0,4225,-154,0
05/21/2020,Illinois,102686,102686,0,2268,0,4607,382,0
05/22/2020,Illinois,105444,105444,0,2758,0,4715,108,0
05/23/2020,Illinois,107796,107796,0,2352,0,4790,75,0
05/24/2020,Illinois,110304,110304,0,2508,0,4856,66,0
05/25/2020,Illinois,112017,112017,0,1713,0,4884,28,0
05/26/2020,Illinois,113195,113195,0,1178,0,4923,39,0
05/27/2020,Illinois,114306,114306,0,1111,0,5083,160,0
05/28/2020,Illinois,115833,115833,0,1527,0,5186,103,0
05/29/2020,Illinois,117455,117455,0,1622,0,5270,84,0
05/30/2020,Illinois,118917,118917,0,1462,0,5330,60,0
05/31/2020,Illinois,120260,120260,0,1343,0,5390,60,0
06/01/2020,Illinois,121234,121234,0,974,0,5412,22,0
06/02/2020,Illinois,122848,122848,0,1614,0,5525,113,0
06/03/2020,Illinois,123830,123830,0,982,0,5621,96,0
06/04/2020,Illinois,124759,124759,0,929,0,5736,115,0
06/05/2020,Illinois,125915,125915,0,1156,0,5795,59,0
06/06/2020,Illinois,126890,126890,0,975,0,5864,69,0
06/07/2020,Illinois,127757,127757,0,867,0,5904,40,0
06/08/2020,Illinois,129139,128415,724,1382,724,6102,198,178
06/09/2020,Illinois,129936,129212,724,797,0,6196,94,0
